"","id","listnum","category","item","rt","","","",""
"7474","kyn-HC-ujilDdcJa","3","animali","scorpioni","8159","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7475","kyn-HC-ujilDdcJa","3","animali","mosca","8159","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7476","kyn-HC-ujilDdcJa","3","animali","leoni","17029","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7477","kyn-HC-ujilDdcJa","3","animali","tigri","17029","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7478","kyn-HC-ujilDdcJa","3","animali","ghepardi","17029","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7479","kyn-HC-ujilDdcJa","3","animali","leopardi","17029","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7480","kyn-HC-ujilDdcJa","3","animali","coniglio","17029","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7481","kyn-HC-ujilDdcJa","3","animali","cane","20732","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7482","kyn-HC-ujilDdcJa","3","animali","gatto","20732","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7483","kyn-HC-ujilDdcJa","3","animali","pappagallo","20732","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7484","kyn-HC-ujilDdcJa","3","animali","canarino","20732","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7485","kyn-HC-ujilDdcJa","3","animali","pollo","26639","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7486","kyn-HC-ujilDdcJa","3","animali","tacchino","26639","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7487","kyn-HC-ujilDdcJa","3","animali","gallina","26639","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7488","kyn-HC-ujilDdcJa","3","animali","coniglio","26639","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7489","kyn-HC-ujilDdcJa","3","animali","lepre","26639","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7490","kyn-HC-ujilDdcJa","3","animali","squalo","30871","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7491","kyn-HC-ujilDdcJa","3","animali","orca","33726","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7492","kyn-HC-ujilDdcJa","3","animali","balena","33726","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7493","kyn-HC-ujilDdcJa","3","animali","delfino","33726","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7494","kyn-HC-ujilDdcJa","3","animali","granchio","37237","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7495","kyn-HC-ujilDdcJa","3","animali","sogliola","41554","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7496","kyn-HC-ujilDdcJa","3","animali","orata","44308","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7497","kyn-HC-ujilDdcJa","3","animali","trota","46356","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7498","kyn-HC-ujilDdcJa","3","animali","maiale","54550","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7499","kyn-HC-ujilDdcJa","3","animali","mucca","54550","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7500","kyn-HC-ujilDdcJa","3","animali","asino","54550","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7501","kyn-HC-ujilDdcJa","3","animali","cavallo","54550","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7502","kyn-HC-ujilDdcJa","3","animali","bue","54550","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7503","kyn-HC-ujilDdcJa","3","animali","capra","59094","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7504","kyn-HC-ujilDdcJa","3","animali","pecora","59094","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7505","kyn-HC-ujilDdcJa","4","frutta","formiche","65917","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7506","kyn-HC-ujilDdcJa","4","frutta","mela","11523","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7507","kyn-HC-ujilDdcJa","4","frutta","pera","11523","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7508","kyn-HC-ujilDdcJa","4","frutta","banana","11523","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7509","kyn-HC-ujilDdcJa","4","frutta","uva","11523","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7510","kyn-HC-ujilDdcJa","4","frutta","mirtillo","11523","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7511","kyn-HC-ujilDdcJa","4","frutta","ribes","11523","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7512","kyn-HC-ujilDdcJa","4","frutta","mora","11523","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7513","kyn-HC-ujilDdcJa","4","frutta","lampone","11523","2025-05-19T15:43:07.000000Z","2025-05-19T15:43:07.000000Z","T0","A"
"7514","kyn-HC-ujilDdcJa","4","frutta","caco","15741","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7515","kyn-HC-ujilDdcJa","4","frutta","kiwi","15741","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7516","kyn-HC-ujilDdcJa","4","frutta","papaya","26522","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7517","kyn-HC-ujilDdcJa","4","frutta","mango","26522","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7518","kyn-HC-ujilDdcJa","4","frutta","avocado","26522","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7519","kyn-HC-ujilDdcJa","4","frutta","frutto","26522","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7520","kyn-HC-ujilDdcJa","4","frutta","della","26522","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7521","kyn-HC-ujilDdcJa","4","frutta","passione","26522","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7522","kyn-HC-ujilDdcJa","4","frutta","litchi","26522","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7523","kyn-HC-ujilDdcJa","4","frutta","pesche","31755","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7524","kyn-HC-ujilDdcJa","4","frutta","albicocche","31755","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7525","kyn-HC-ujilDdcJa","4","frutta","ciliegie","42195","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7526","kyn-HC-ujilDdcJa","4","frutta","cocomero","57941","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7527","kyn-HC-ujilDdcJa","4","frutta","melone","57941","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7528","kyn-HC-ujilDdcJa","5","verdura","insalata","8927","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7529","kyn-HC-ujilDdcJa","5","verdura","pomodori","8927","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7530","kyn-HC-ujilDdcJa","5","verdura","asparagi","8927","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7531","kyn-HC-ujilDdcJa","5","verdura","peperoni","8927","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7532","kyn-HC-ujilDdcJa","5","verdura","cipolla","8927","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7533","kyn-HC-ujilDdcJa","5","verdura","melanzane","8927","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7534","kyn-HC-ujilDdcJa","5","verdura","cavolo","18536","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7535","kyn-HC-ujilDdcJa","5","verdura","cappuccio","18536","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7536","kyn-HC-ujilDdcJa","5","verdura","cavoletti","18536","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7537","kyn-HC-ujilDdcJa","5","verdura","di","18536","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7538","kyn-HC-ujilDdcJa","5","verdura","bruxelles","18536","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7539","kyn-HC-ujilDdcJa","5","verdura","broccoli","26452","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7540","kyn-HC-ujilDdcJa","5","verdura","fagioli","34461","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7541","kyn-HC-ujilDdcJa","5","verdura","fagiolini","34461","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7542","kyn-HC-ujilDdcJa","5","verdura","fave","34461","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7543","kyn-HC-ujilDdcJa","5","verdura","basilico","41591","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7544","kyn-HC-ujilDdcJa","5","verdura","salvia","41591","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7545","kyn-HC-ujilDdcJa","5","verdura","peperoncino","43022","2025-05-19T15:43:08.000000Z","2025-05-19T15:43:08.000000Z","T0","A"
"7546","kyn-ca-oTF6EX0zI","0","animali","cane","12553","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7547","kyn-ca-oTF6EX0zI","0","animali","gatto","12553","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7548","kyn-ca-oTF6EX0zI","0","animali","leone","12553","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7549","kyn-ca-oTF6EX0zI","0","animali","scimmia","12553","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7550","kyn-ca-oTF6EX0zI","0","animali","leopardo","12553","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7551","kyn-ca-oTF6EX0zI","0","animali","ghepardo","12553","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7552","kyn-ca-oTF6EX0zI","0","animali","giraffa","12553","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7553","kyn-ca-oTF6EX0zI","0","animali","elefante","12553","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7554","kyn-ca-oTF6EX0zI","0","animali","ippopotamo","12553","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7555","kyn-ca-oTF6EX0zI","0","animali","pesci","17816","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7556","kyn-ca-oTF6EX0zI","0","animali","pulcino","20696","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7557","kyn-ca-oTF6EX0zI","0","animali","gorilla","23161","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7558","kyn-ca-oTF6EX0zI","0","animali","scimpanzè","25262","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7559","kyn-ca-oTF6EX0zI","0","animali","serpente","31876","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7560","kyn-ca-oTF6EX0zI","0","animali","coccodrillo","31876","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7561","kyn-ca-oTF6EX0zI","0","animali","alligatore","31876","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7562","kyn-ca-oTF6EX0zI","0","animali","topo","33922","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7563","kyn-ca-oTF6EX0zI","0","animali","criceto","36287","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7564","kyn-ca-oTF6EX0zI","0","animali","zebra","45655","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7565","kyn-ca-oTF6EX0zI","0","animali","aquila","52397","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7566","kyn-ca-oTF6EX0zI","0","animali","colombo","56117","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7567","kyn-ca-oTF6EX0zI","0","animali","piccione","56117","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7568","kyn-ca-oTF6EX0zI","1","frutta","arancia","5411","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7569","kyn-ca-oTF6EX0zI","1","frutta","banana","5411","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7570","kyn-ca-oTF6EX0zI","1","frutta","mela","5411","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7571","kyn-ca-oTF6EX0zI","1","frutta","pera","5411","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7572","kyn-ca-oTF6EX0zI","1","frutta","pesca","9079","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7573","kyn-ca-oTF6EX0zI","1","frutta","albicocca","9079","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7574","kyn-ca-oTF6EX0zI","1","frutta","anguria","21015","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7575","kyn-ca-oTF6EX0zI","1","frutta","melone","21015","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7576","kyn-ca-oTF6EX0zI","1","frutta","frutti","25347","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7577","kyn-ca-oTF6EX0zI","1","frutta","di","25347","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7578","kyn-ca-oTF6EX0zI","1","frutta","bosco","25347","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7579","kyn-ca-oTF6EX0zI","1","frutta","mirtillo","25347","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7580","kyn-ca-oTF6EX0zI","1","frutta","lampone","25347","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7581","kyn-ca-oTF6EX0zI","1","frutta","fragola","30198","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7582","kyn-ca-oTF6EX0zI","1","frutta","frutto","38197","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7583","kyn-ca-oTF6EX0zI","1","frutta","della","38197","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7584","kyn-ca-oTF6EX0zI","1","frutta","passione","38197","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7585","kyn-ca-oTF6EX0zI","1","frutta","papaya","41565","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7586","kyn-ca-oTF6EX0zI","1","frutta","ananas","41565","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7587","kyn-ca-oTF6EX0zI","1","frutta","prugna","59511","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7588","kyn-ca-oTF6EX0zI","2","verdura","pomodori","4015","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7589","kyn-ca-oTF6EX0zI","2","verdura","carote","4015","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7590","kyn-ca-oTF6EX0zI","2","verdura","melanzana","6416","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7591","kyn-ca-oTF6EX0zI","2","verdura","finocchio","9723","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7592","kyn-ca-oTF6EX0zI","2","verdura","cavolo","12955","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7593","kyn-ca-oTF6EX0zI","2","verdura","insalata","20981","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7594","kyn-ca-oTF6EX0zI","2","verdura","radicchio","24115","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7595","kyn-ca-oTF6EX0zI","3","animali","cane","3491","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7596","kyn-ca-oTF6EX0zI","3","animali","gatto","3491","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7597","kyn-ca-oTF6EX0zI","3","animali","ghepardo","14741","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7598","kyn-ca-oTF6EX0zI","3","animali","leopardo","14741","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7599","kyn-ca-oTF6EX0zI","3","animali","leone","14741","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7600","kyn-ca-oTF6EX0zI","3","animali","tigre","14741","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7601","kyn-ca-oTF6EX0zI","3","animali","giraffa","14741","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7602","kyn-ca-oTF6EX0zI","3","animali","zebra","14741","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7603","kyn-ca-oTF6EX0zI","3","animali","ippopotamo","14741","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7604","kyn-ca-oTF6EX0zI","3","animali","coccodrillo","16743","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7605","kyn-ca-oTF6EX0zI","3","animali","navigatore","18614","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7606","kyn-ca-oTF6EX0zI","3","animali","squalo","20949","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7607","kyn-ca-oTF6EX0zI","3","animali","balena","26302","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7608","kyn-ca-oTF6EX0zI","3","animali","delfino","26302","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7609","kyn-ca-oTF6EX0zI","3","animali","anaconda","33375","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7610","kyn-ca-oTF6EX0zI","3","animali","boa","33375","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7611","kyn-ca-oTF6EX0zI","3","animali","topo","37749","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7612","kyn-ca-oTF6EX0zI","3","animali","aquila","42720","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7613","kyn-ca-oTF6EX0zI","3","animali","piccione","42720","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7614","kyn-ca-oTF6EX0zI","3","animali","giraffa","50072","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7615","kyn-ca-oTF6EX0zI","4","frutta","mela","7649","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7616","kyn-ca-oTF6EX0zI","4","frutta","pera","7649","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7617","kyn-ca-oTF6EX0zI","4","frutta","banana","7649","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7618","kyn-ca-oTF6EX0zI","4","frutta","arancia","7649","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7619","kyn-ca-oTF6EX0zI","4","frutta","mandarino","7649","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7620","kyn-ca-oTF6EX0zI","4","frutta","fragole","11219","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7621","kyn-ca-oTF6EX0zI","4","frutta","pesca","18080","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7622","kyn-ca-oTF6EX0zI","4","frutta","albicocca","18080","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7623","kyn-ca-oTF6EX0zI","4","frutta","anguria","18080","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7624","kyn-ca-oTF6EX0zI","4","frutta","melone","18080","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7625","kyn-ca-oTF6EX0zI","4","frutta","papaya","21554","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7626","kyn-ca-oTF6EX0zI","4","frutta","ananas","21554","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7627","kyn-ca-oTF6EX0zI","4","frutta","frutto","24175","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7628","kyn-ca-oTF6EX0zI","4","frutta","della","24175","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7629","kyn-ca-oTF6EX0zI","4","frutta","passione","24175","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7630","kyn-ca-oTF6EX0zI","4","frutta","mirtillo","30981","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7631","kyn-ca-oTF6EX0zI","4","frutta","lampone","30981","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7632","kyn-ca-oTF6EX0zI","4","frutta","cocco","34020","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7633","kyn-ca-oTF6EX0zI","4","frutta","mela","43588","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7634","kyn-ca-oTF6EX0zI","4","frutta","pera","43588","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7635","kyn-ca-oTF6EX0zI","4","frutta","banana","43588","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7636","kyn-ca-oTF6EX0zI","5","verdura","pomodoro","2648","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7637","kyn-ca-oTF6EX0zI","5","verdura","nota","5066","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7638","kyn-ca-oTF6EX0zI","5","verdura","melanzana","5066","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7639","kyn-ca-oTF6EX0zI","5","verdura","peperoni","11361","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7640","kyn-ca-oTF6EX0zI","5","verdura","finocchi","11361","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7641","kyn-ca-oTF6EX0zI","5","verdura","insalata","14065","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7642","kyn-ca-oTF6EX0zI","5","verdura","rape","17012","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7643","kyn-ca-oTF6EX0zI","5","verdura","barbabietole","19816","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7644","kyn-ca-oTF6EX0zI","5","verdura","mais","50609","2025-05-20T09:46:25.000000Z","2025-05-20T09:46:25.000000Z","T0","A"
"7645","kyn-HC-mybTUmEyn","0","animali","cane","8155","2025-05-20T14:09:29.000000Z","2025-05-20T14:09:29.000000Z","T0","A"
"7646","kyn-HC-mybTUmEyn","0","animali","gatto","8155","2025-05-20T14:09:29.000000Z","2025-05-20T14:09:29.000000Z","T0","A"
"7647","kyn-HC-mybTUmEyn","0","animali","rana","8155","2025-05-20T14:09:29.000000Z","2025-05-20T14:09:29.000000Z","T0","A"
"7648","kyn-HC-mybTUmEyn","0","animali","mucca","8155","2025-05-20T14:09:29.000000Z","2025-05-20T14:09:29.000000Z","T0","A"
"7649","kyn-HC-mybTUmEyn","0","animali","serpente","10799","2025-05-20T14:09:29.000000Z","2025-05-20T14:09:29.000000Z","T0","A"
"7650","kyn-HC-mybTUmEyn","0","animali","farfalla","15730","2025-05-20T14:09:30.000000Z","2025-05-20T14:09:30.000000Z","T0","A"
"7651","kyn-HC-mybTUmEyn","0","animali","balena","19017","2025-05-20T14:09:30.000000Z","2025-05-20T14:09:30.000000Z","T0","A"
"7652","kyn-HC-mybTUmEyn","0","animali","criceto","24362","2025-05-20T14:09:30.000000Z","2025-05-20T14:09:30.000000Z","T0","A"
"7653","kyn-HC-mybTUmEyn","0","animali","coniglio","24362","2025-05-20T14:09:30.000000Z","2025-05-20T14:09:30.000000Z","T0","A"
"7654","kyn-HC-mybTUmEyn","0","animali","pappagallo","26840","2025-05-20T14:09:30.000000Z","2025-05-20T14:09:30.000000Z","T0","A"
"7655","kyn-HC-mybTUmEyn","0","animali","cavallo","33972","2025-05-20T14:09:30.000000Z","2025-05-20T14:09:30.000000Z","T0","A"
"7656","kyn-HC-mybTUmEyn","0","animali","canguro","60122","2025-05-20T14:09:30.000000Z","2025-05-20T14:09:30.000000Z","T0","A"
"7657","kyn-HC-mybTUmEyn","1","frutta","melo","3048","2025-05-20T14:09:30.000000Z","2025-05-20T14:09:30.000000Z","T0","A"
"7658","kyn-HC-mybTUmEyn","1","frutta","arancia","6949","2025-05-20T14:09:30.000000Z","2025-05-20T14:09:30.000000Z","T0","A"
