id,category,cluster_switch_static,cluster_switch_fluid,switch_rate_static,cluster_size_static,cluster_size_fluid,perseverations,perseveration_words,intrusions,intrusion_words,avg_word_frequency,missing_word_freq_items,avg_aoa,missing_aoa_items
FR-OZRElyHln,verdura,0.5,0.5,0.1,1.5,1.5,0.0,"[[], []]",0.5,"[[], [""broccoli""]]",0.6769999999999999,[],5.2,"[""cavolettidibruxelles"", ""cavolocappuccio"", ""lattuga"", ""sedano"", ""verza""]"
G8-cGldm2HyP,verdura,11.5,11.5,0.5907894736842105,1.157051282051282,1.157051282051282,5.0,"[[""sedano"", ""melanzane"", ""carota"", ""lattuga""], [""cavolettidibruxelles"", ""lattuga"", ""pomodoro"", ""iceberg"", ""sedano""]]",5.0,"[[""melanzane"", ""melanzane"", ""iceberg""], [""carote"", ""cipolle"", ""iceberg"", ""zucchine"", ""finocchi"", ""romanella"", ""iceberg""]]",0.5992105263157895,[],8.21,"[""bietola"", ""carota"", ""carote"", ""cavolettidibruxelles"", ""cavolo"", ""cipolla"", ""cipolle"", ""finocchi"", ""finocchio"", ""lattuga"", ""melanzana"", ""melanzane"", ""patata"", ""pomodoro"", ""romanella"", ""sedano"", ""spinacio"", ""verza"", ""zucchina"", ""zucchine""]"
M4-wLuVAzTiV,verdura,2.0,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.5,"[[""cicoria""], []]",2.0,"[[""cavoli"", ""carciofi""], [""bietole"", ""finocchi""]]",0.5,[],,"[""bietole"", ""carciofi"", ""cavolfiore"", ""cavoli"", ""cavolo"", ""cavolocappuccio"", ""cavoloverza"", ""cicoria"", ""cimedirapa"", ""finocchi""]"
M6 (2)-qAVM25oJp,verdura,7.5,7.5,0.4464285714285714,1.4318181818181817,1.4318181818181817,3.0,"[[""carote"", ""cipolla"", ""sedano""], [""lattuga""]]",4.5,"[[""carote"", ""carote"", ""iceberg"", ""lo"", ""metto"", ""spinaci""], [""prezzemolo"", ""spinaci"", ""cetrioli""]]",0.530952380952381,[],8.21,"[""aglio"", ""bietola"", ""carciofo"", ""carote"", ""cavolfiore"", ""cetrioli"", ""cipolla"", ""indivia"", ""lattuga"", ""lo"", ""metto"", ""prezzemolo"", ""rosmarino"", ""rucola"", ""sedano"", ""spinaci"", ""timo"", ""verza""]"
M7-r3VC9GviQ,verdura,5.5,5.5,0.3944444444444445,1.5875,1.5875,4.5,"[[""radicchio"", ""lattuga"", ""allora""], [""radicchio"", ""lattuga""]]",4.0,"[[""allora"", ""belga"", ""allora"", ""spinaci"", ""asparagi"", ""melanzane"", ""peperoni""], [""allora""]]",0.42844444444444446,[],17.67,"[""allora"", ""asparagi"", ""belga"", ""carota"", ""cavolo"", ""cavoloverza"", ""cipolla"", ""indivia"", ""lattuga"", ""melanzane"", ""peperoni"", ""rucola"", ""spinaci"", ""verza""]"
MA-k8TRO2jAu,verdura,1.5,1.5,0.225,1.9166666666666665,1.9166666666666665,1.0,"[[""verza""], [""ravanelli""]]",2.0,"[[], [""ravanelli"", ""cetrioli"", ""ravanelli"", ""pomodori""]]",0.5,[],,"[""cavolfiore"", ""cetrioli"", ""indivia"", ""lattuga"", ""pomodori"", ""ravanelli"", ""scarola"", ""sedano"", ""verza""]"
MF-YOtfJxdNv,verdura,3.0,3.0,0.75,1.0,1.0,0.0,[[]],0.0,[[]],0.5,[],,"[""cipolla"", ""lattuga"", ""rucola"", ""sedano""]"
MP-Z1fUZb7tt,verdura,-0.5,-0.5,-0.25,,,0.0,"[[], []]",2.0,"[[""allora"", ""bietole""], [""pomodori"", ""eccetera""]]",0.5,[],,"[""allora"", ""bietole"", ""eccetera"", ""pomodori"", ""sedano""]"
PL-I775dRZdA,verdura,1.0,1.0,0.25,1.0,1.0,0.0,"[[], []]",1.5,"[[""la"", ""belga""], [""zucchine""]]",11.855833333333335,[],17.67,"[""belga"", ""cetriolo"", ""la"", ""lattuga"", ""pomodoro"", ""zucchine""]"
PNRR-CA-AEG-ihB4iX4so,verdura,1.5,1.5,0.25,1.125,1.125,0.0,"[[], []]",2.0,"[[""pinocchio""], [""peperoni"", ""melanzane"", ""rughetta""]]",0.5,[],,"[""aglio"", ""barbabietola"", ""carota"", ""cavolfiore"", ""melanzane"", ""peperoni"", ""pinocchio"", ""rughetta"", ""sedano"", ""topinambur""]"
PNRR-CA-AG-NVUuOHgdY,verdura,5.5,5.5,0.45,1.1625,1.1625,0.5,"[[""la""], []]",4.5,"[[""carote"", ""pomodori"", ""la"", ""il"", ""la""], [""allora"", ""insalata"", ""puntarelle"", ""la""]]",8.792428571428573,[],17.67,"[""allora"", ""carota"", ""carote"", ""cavolo"", ""cicoria"", ""cipolla"", ""il"", ""insalata"", ""la"", ""lattuga"", ""melanzana"", ""pomodori"", ""pomodoro"", ""puntarelle"", ""rapa"", ""sedano"", ""verza"", ""zucchina""]"
PNRR-CA-EC-ccD2nMGbI,verdura,1.0,1.0,0.2,1.0,1.0,0.5,"[[], [""cetrioli""]]",2.5,"[[""di"", ""verdura""], [""cetrioli"", ""finocchi"", ""cetrioli""]]",0.819,[],,"[""aglio"", ""cetrioli"", ""cimedirapa"", ""di"", ""finocchi"", ""lattuga"", ""sedano"", ""verdura""]"
PNRR-CA-FM-opQYDF3T5,verdura,7.0,7.0,0.5393939393939393,1.1984126984126986,1.1984126984126986,2.0,"[[""bietola"", ""prezzemolo""], [""sedano"", ""bietola""]]",3.5,"[[""prezzemolo"", ""iceberg"", ""pomodori"", ""belga"", ""prezzemolo""], [""finocchi"", ""pomodori""]]",0.5433333333333333,[],8.21,"[""aglio"", ""barbabietola"", ""belga"", ""bietola"", ""carota"", ""cetriolo"", ""cipolla"", ""finocchi"", ""finocchio"", ""lattuga"", ""pomodori"", ""pomodoro"", ""prezzemolo"", ""ravanello"", ""sedano""]"
PNRR-CA-GF-47wm7VCAS,verdura,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,"[[], []]",1.0,"[[""finocchi""], [""gnocchi""]]",0.44666666666666666,[],15.75,"[""aglio"", ""cavolfiore"", ""finocchi"", ""lattuga""]"
PNRR-CA-MKS-wPHqKu0rR,verdura,3.5,3.5,0.37222222222222223,1.45,1.45,1.0,"[[], [""radicchio""]]",3.0,"[[""allora"", ""spinaci""], [""allora"", ""belga"", ""riccia"", ""spinaci""]]",0.40544444444444444,[],17.67,"[""allora"", ""belga"", ""bietola"", ""broccolo"", ""cavolo"", ""cicoria"", ""finocchio"", ""lattuga"", ""riccia"", ""spinaci""]"
PNRR-CA-MV-hn14NXOHE,verdura,7.5,7.5,0.4540441176470588,1.7708333333333335,1.7708333333333335,4.0,"[[""cavolocappuccio"", ""cavoloverza"", ""cavolo""], [""cavolocappuccio"", ""cavolfiore"", ""scarola"", ""cavolo""]]",1.5,"[[""rosso""], [""riccia"", ""rosso""]]",0.5,[],,"[""bietola"", ""cavolfiore"", ""cavolo"", ""cavolocappuccio"", ""cavoloverza"", ""cetriolo"", ""cipollabianca"", ""cipollarossa"", ""indivia"", ""lattuga"", ""patatarossa"", ""pomodoro"", ""riccia"", ""rosso"", ""rucola"", ""scarola"", ""sedano"", ""zucchina""]"
PNRR-FE-PNRRFE037-211uvuoJK,verdura,1.5,1.5,0.325,1.0,1.0,0.0,"[[], []]",2.0,"[[""pomodori"", ""broccoli""], [""zucchine"", ""insalata""]]",0.72125,[],5.2,"[""carota"", ""cipolla"", ""finocchio"", ""insalata"", ""pomodori"", ""sedano"", ""zucchine""]"
PNRR-FE-PNRRFE038-XW941PfLC,verdura,3.0,3.0,0.42857142857142855,1.0,1.0,0.0,[[]],3.0,"[[""patate"", ""cipolle"", ""insalata""]]",0.4342857142857143,[],17.67,"[""aglio"", ""cipolle"", ""insalata"", ""lattuga"", ""patate"", ""zucca""]"
PNRR-FE-PNRRFE040-jb6URqzBH,verdura,2.0,2.0,0.4,1.375,1.375,0.0,"[[], []]",1.0,"[[], [""funghi"", ""carciofi""]]",0.5,[],,"[""aglio"", ""carciofi"", ""cipolla"", ""finocchio"", ""funghi"", ""pomodoro"", ""sedano"", ""zucca""]"
PNRR-FE-PNRRFE045-qpXEMmEA4,verdura,4.0,4.0,0.38888888888888884,1.2999999999999998,1.2999999999999998,0.0,"[[], []]",4.0,"[[""patate"", ""insalata"", ""iceberg""], [""carote"", ""pomodori"", ""piselli"", ""insalata"", ""zucchine""]]",0.5722222222222222,[],8.21,"[""barbabietola"", ""broccolo"", ""carote"", ""cavolettidibruxelles"", ""cavolfiore"", ""cetriolo"", ""cipolla"", ""cipollotto"", ""insalata"", ""patate"", ""piselli"", ""pomodori"", ""ravanello"", ""zucca"", ""zucchine""]"
PNRR-FE-PNRRFE046-mlpdnFzCW,verdura,14.0,14.0,0.43842364532019706,1.53125,1.53125,7.5,"[[""zucca"", ""melanzana"", ""pomodoro"", ""insalata"", ""verza"", ""cavolo"", ""rucola"", ""zucchina""], [""zucca"", ""insalata"", ""verza"", ""cavolo"", ""rucola"", ""zucchina""]]",9.0,"[[""insalata"", ""asparago"", ""fagioli"", ""lenticchie"", ""ora"", ""zucchine"", ""insalata"", ""funghi""], [""vuoto"", ""pneumatico"", ""rughetta"", ""asparago"", ""insalata"", ""bieta"", ""broccoli"", ""insalata"", ""pomodorini"", ""friarielli""]]",0.5519901477832512,[],11.435,"[""aglio"", ""asparago"", ""barbabietola"", ""bieta"", ""carciofo"", ""cavolettidibruxelles"", ""cavolfiore"", ""cavolo"", ""cipolla"", ""cipollotto"", ""fagioli"", ""fava"", ""friarielli"", ""funghi"", ""indivia"", ""insalata"", ""lenticchie"", ""melanzana"", ""menta"", ""ora"", ""peperone"", ""pneumatico"", ""pomodorini"", ""pomodoro"", ""ravanello"", ""rucola"", ""rughetta"", ""timo"", ""verza"", ""vuoto"", ""zucca"", ""zucchina"", ""zucchine""]"
PNRR-FE-PNRRFE050-EMNBa6C5n,verdura,10.5,10.5,0.5647058823529412,1.2153846153846155,1.2153846153846155,3.5,"[[""zucca"", ""radicchio"", ""sedano"", ""cicoria"", ""cipolla""], [""sedano""]]",4.5,"[[""erbetta"", ""cappuccio"", ""melanzane"", ""bietole""], [""zucchine"", ""pomodori"", ""insalata"", ""metti"", ""cappuccio""]]",0.4634705882352941,[],17.67,"[""bietola"", ""bietole"", ""cappuccio"", ""carota"", ""cetriolo"", ""cicoria"", ""cipolla"", ""cipollotto"", ""erbetta"", ""fava"", ""finocchio"", ""indivia"", ""insalata"", ""melanzana"", ""melanzane"", ""metti"", ""pomodori"", ""sedano"", ""verza"", ""zucca"", ""zucchine""]"
PNRR-FE-PNRRFE053-WcworDzsu,verdura,2.5,2.5,0.3611111111111111,1.4166666666666665,1.4166666666666665,0.5,"[[], [""cimedirapa""]]",2.5,"[[""carote"", ""insalata"", ""ravanelli"", ""cipollotti"", ""asparagi""], []]",0.4361111111111111,[],17.67,"[""asparagi"", ""carote"", ""cavolfiore"", ""cavolo"", ""cimedirapa"", ""cipolla"", ""cipollotti"", ""fava"", ""insalata"", ""ravanelli""]"
PNRR-FE-PNRRFE054-5jAPAa18V,verdura,1.5,1.5,0.21428571428571427,1.0,1.0,0.0,"[[], []]",1.5,"[[""cipolle"", ""ma"", ""il""], []]",13.735714285714286,[],4.35,"[""aglio"", ""cicoria"", ""cipolle"", ""il"", ""rosmarino"", ""rucola""]"
PNRR-FE-PNRRFE056-97kH9yAVv,verdura,1.0,1.0,0.29166666666666663,1.5,1.5,1.0,"[[""bietola""], [""radicchio""]]",0.5,"[[""la""], []]",8.849166666666667,[],17.67,"[""bietola"", ""la""]"
PNRR-FE-PNRRFE057-vg18kG6Sr,verdura,1.5,1.5,0.2361111111111111,1.1666666666666665,1.1666666666666665,0.0,"[[], []]",3.5,"[[""broccoli"", ""erbetta""], [""allora"", ""insalata"", ""spinaci"", ""la"", ""carote""]]",4.50013888888889,[],11.435,"[""allora"", ""carote"", ""cicoria"", ""erbetta"", ""finocchio"", ""insalata"", ""la"", ""sedano"", ""spinaci""]"
PNRRFE011-tNvXxJDwY,verdura,3.5,3.5,0.375,1.1428571428571428,1.1428571428571428,0.0,"[[], []]",2.5,"[[""insalata"", ""fagiolini"", ""spinaci""], [""i"", ""fagiolini""]]",0.5,[],,"[""aglio"", ""carota"", ""cipolla"", ""fagiolini"", ""i"", ""insalata"", ""lattuga"", ""melanzana"", ""patata"", ""peperone"", ""pomodoro"", ""spinaci"", ""zucca"", ""zucchina""]"
PNRRFE017-xU0WMlFgK,verdura,1.0,1.0,0.14583333333333331,2.5,2.5,1.0,"[[], [""radicchio"", ""cavolonero""]]",2.0,"[[""bietole"", ""spinaci"", ""fagiolini""], [""variegato""]]",0.4425,[],17.67,"[""bietole"", ""cavolfiore"", ""cavolfioreverde"", ""cavolocappuccio"", ""cavolonero"", ""cicoria"", ""fagiolini"", ""spinaci"", ""variegato""]"
PNRRFE028-wwHJqE65l,verdura,3.0,3.0,0.3857142857142857,1.9333333333333331,1.9333333333333331,1.0,"[[], [""rapa""]]",1.5,"[[""cappuccio""], [""verde"", ""cappuccio""]]",0.477,[],17.67,"[""cappuccio"", ""cavolfiore"", ""cavolo"", ""cavolocappuccio"", ""cicoria"", ""cipolla"", ""melanzana"", ""rapa"", ""rucola"", ""verde"", ""verza"", ""zucchina""]"
PNRRFE034-mnvPCWmk7,verdura,3.0,3.0,0.25,1.5,1.5,1.0,"[[""cavolfiore""]]",6.0,"[[""volo"", ""rosso"", ""rossa"", ""porri"", ""tegoline"", ""taccole""]]",0.5,[],,"[""broccolo"", ""cavolfiore"", ""cipolla"", ""pomodorociliegino"", ""porri"", ""rapa"", ""rossa"", ""rosso"", ""taccole"", ""tegoline"", ""volo""]"
PNRRFE036-jpLIwhmqB,verdura,2.5,2.5,0.20833333333333334,3.75,3.75,1.5,"[[], [""cavolo""]]",3.0,"[[""allora"", ""insalata"", ""spinaci""], [""variet\u00e0"", ""di"", ""romano""]]",0.6580555555555555,[],17.67,"[""allora"", ""broccolo"", ""carota"", ""cavolfiore"", ""cavolo"", ""cicoria"", ""cipolla"", ""di"", ""finocchio"", ""insalata"", ""patata"", ""romano"", ""scarola"", ""spinaci"", ""variet\u00e0"", ""verza""]"
SMG-ahyZuQyGq,verdura,6.5,6.5,0.6071428571428572,1.3055555555555556,1.3055555555555556,1.5,"[[""lattuga"", ""indivia""], [""sedano""]]",1.5,"[[], [""iceberg"", ""romanella"", ""zucchine""]]",0.540625,[],8.21,"[""basilico"", ""bietola"", ""cavolfiore"", ""cetriolo"", ""cipolla"", ""finocchio"", ""indivia"", ""lattuga"", ""melanzana"", ""peperone"", ""pomodoro"", ""romanella"", ""rucola"", ""sedano"", ""zucchine""]"
SP-57qCWMcgh,verdura,8.0,8.0,0.6180555555555556,1.0833333333333335,1.0833333333333335,2.5,"[[""radicchio"", ""cicoria"", ""bietola""], [""cicoria"", ""cavoloverza""]]",3.0,"[[""iceberg"", ""spinaci"", ""patate"", ""belga""], [""rape"", ""broccoli""]]",1.5611805555555556,[],12.860000000000001,"[""aglio"", ""belga"", ""bietola"", ""cardo"", ""carota"", ""cavoloverza"", ""cicoria"", ""cipolla"", ""patate"", ""scarola"", ""sedano"", ""spinaci"", ""verza""]"
TB-CmdzjfLO0,verdura,2.5,2.5,0.25,1.5,1.5,0.5,"[[], [""sedano""]]",2.0,"[[], [""ravanelli"", ""broccoletti"", ""bietole"", ""carciofi""]]",0.5,[],,"[""barbabietola"", ""bietole"", ""broccoletti"", ""carciofi"", ""cavolfiore"", ""cicoria"", ""ravanelli"", ""scarola"", ""sedano"", ""verza""]"
