"id","listnum","category","item","rt"
"PNRR-CA-GF-47wm7VCAS","4","frutta","mele","8145"
"PNRR-CA-GF-47wm7VCAS","4","frutta","arance","8145"
"PNRR-CA-GF-47wm7VCAS","4","frutta","mandarini","8145"
"PNRR-CA-GF-47wm7VCAS","4","frutta","ciliegie","8145"
"PNRR-CA-GF-47wm7VCAS","4","frutta","albicocche","15911"
"PNRR-CA-GF-47wm7VCAS","4","frutta","banane","20199"
"PNRR-CA-GF-47wm7VCAS","4","frutta","mele","30969"
"PNRR-CA-GF-47wm7VCAS","4","frutta","pere","30969"
"PNRR-CA-GF-47wm7VCAS","4","frutta","che","57892"
"PNRR-CA-GF-47wm7VCAS","4","frutta","frutta","57892"
"PNRR-CA-GF-47wm7VCAS","4","frutta","c'è","57892"
"PNRR-CA-GF-47wm7VCAS","5","verdura","gnocchi","10684"
"PNRR-CA-GF-47wm7VCAS","5","verdura","lattuga","10684"
"PNRR-CA-GF-47wm7VCAS","5","verdura","peperoni","10684"
"PNRR-CA-GF-47wm7VCAS","5","verdura","peperoni","16819"
"PNRR-CA-GF-47wm7VCAS","5","verdura","ravanelli","16819"
"PNRR-CA-GF-47wm7VCAS","5","verdura","cavolfiore","20362"
"PNRR-CA-GF-47wm7VCAS","5","verdura","edificio","31903"
"PNRR-CA-GF-47wm7VCAS","5","verdura","su","31903"
"PNRR-CA-GF-47wm7VCAS","5","verdura","una","31903"
"PNRR-CA-GF-47wm7VCAS","5","verdura","cosa","31903"
"PNRR-CA-GF-47wm7VCAS","5","verdura","sto","31903"
"PNRR-CA-GF-47wm7VCAS","5","verdura","pensando","31903"
"PNRR-CA-GF-47wm7VCAS","5","verdura","a","31903"
"PNRR-CA-GF-47wm7VCAS","5","verdura","quello","31903"
"PNRR-CA-GF-47wm7VCAS","5","verdura","che","31903"
"PNRR-CA-GF-47wm7VCAS","5","verdura","fa","31903"
"PNRR-CA-GF-47wm7VCAS","5","verdura","venire","31903"
"PNRR-CA-GF-47wm7VCAS","5","verdura","i","31903"
"PNRR-CA-GF-47wm7VCAS","5","verdura","brufoli","31903"
"PNRR-CA-GF-47wm7VCAS","5","verdura","la","40601"
"PNRR-CA-GF-47wm7VCAS","5","verdura","verdura","40601"
"PNRR-CA-GF-47wm7VCAS","5","verdura","piselli","42868"
"PNRR-CA-GF-47wm7VCAS","5","verdura","fagioli","44943"
"PNRR-CA-GF-47wm7VCAS","5","verdura","patate","48291"
"PNRR-CA-GF-47wm7VCAS","5","verdura","lenticchie","51657"
"B10-gVKbNaY6G","0","animali","coccodrillo","8775"
"B10-gVKbNaY6G","0","animali","cane","8775"
"B10-gVKbNaY6G","0","animali","caimano","8775"
"B10-gVKbNaY6G","0","animali","gatto","8775"
"B10-gVKbNaY6G","0","animali","leone","11332"
"B10-gVKbNaY6G","0","animali","puma","13407"
"B10-gVKbNaY6G","0","animali","ghepardo","16301"
"B10-gVKbNaY6G","0","animali","quant'è","19479"
"B10-gVKbNaY6G","0","animali","l'inter","19479"
"B10-gVKbNaY6G","0","animali","nutria","22215"
"B10-gVKbNaY6G","0","animali","piccione","25489"
"B10-gVKbNaY6G","0","animali","albatros","28924"
"B10-gVKbNaY6G","0","animali","merlo","31429"
"B10-gVKbNaY6G","0","animali","lumaca","35951"
"B10-gVKbNaY6G","0","animali","gibbone","39993"
"B10-gVKbNaY6G","0","animali","macaco","44793"
"B10-gVKbNaY6G","0","animali","orango","44793"
"B10-gVKbNaY6G","0","animali","formica","51806"
"B10-gVKbNaY6G","1","frutta","arancia","6819"
"B10-gVKbNaY6G","1","frutta","mela","6819"
"B10-gVKbNaY6G","1","frutta","banana","6819"
"B10-gVKbNaY6G","1","frutta","albicocca","10629"
"B10-gVKbNaY6G","1","frutta","ribes","10629"
"B10-gVKbNaY6G","1","frutta","susino","15237"
"B10-gVKbNaY6G","1","frutta","nespola","15237"
"B10-gVKbNaY6G","1","frutta","ananas","15237"
"B10-gVKbNaY6G","1","frutta","anguria","25735"
"B10-gVKbNaY6G","1","frutta","melone","25735"
"B10-gVKbNaY6G","1","frutta","ciliegia","28966"
"B10-gVKbNaY6G","1","frutta","fragole","28966"
"B10-gVKbNaY6G","1","frutta","mirtilli","34760"
"B10-gVKbNaY6G","1","frutta","avocado","47954"
"B10-gVKbNaY6G","2","verdura","melanzane","5237"
"B10-gVKbNaY6G","2","verdura","peperoni","5237"
"B10-gVKbNaY6G","2","verdura","pomodori","13325"
"B10-gVKbNaY6G","2","verdura","carote","13325"
"B10-gVKbNaY6G","2","verdura","sedano","13325"
"B10-gVKbNaY6G","2","verdura","bietola","13325"
"B10-gVKbNaY6G","2","verdura","cavolfiore","15818"
"B10-gVKbNaY6G","2","verdura","asparago","30926"
"B10-gVKbNaY6G","2","verdura","cavoletti","33642"
"B10-gVKbNaY6G","2","verdura","di","33642"
"B10-gVKbNaY6G","2","verdura","bruxelles","33642"
"B10-gVKbNaY6G","3","animali","piccione","4644"
"B10-gVKbNaY6G","3","animali","merlo","4644"
"B10-gVKbNaY6G","3","animali","gabbiano","10649"
"B10-gVKbNaY6G","3","animali","albatros","10649"
"B10-gVKbNaY6G","3","animali","falco","10649"
"B10-gVKbNaY6G","3","animali","aquila","10649"
"B10-gVKbNaY6G","3","animali","passero","14470"
"B10-gVKbNaY6G","3","animali","scimmia","17934"
"B10-gVKbNaY6G","3","animali","orango","17934"
"B10-gVKbNaY6G","3","animali","macaco","21986"
"B10-gVKbNaY6G","3","animali","gatto","24435"
"B10-gVKbNaY6G","3","animali","cri","24435"
"B10-gVKbNaY6G","3","animali","nutria","27134"
"B10-gVKbNaY6G","3","animali","formica","36122"
"B10-gVKbNaY6G","3","animali","lumaca","36122"
"B10-gVKbNaY6G","3","animali","tartaruga","36122"
"B10-gVKbNaY6G","3","animali","leone","36122"
"B10-gVKbNaY6G","3","animali","lupo","36122"
"B10-gVKbNaY6G","3","animali","tigre","36122"
"B10-gVKbNaY6G","3","animali","ocelot","50041"
"B10-gVKbNaY6G","3","animali","puma","50041"
"B10-gVKbNaY6G","3","animali","giaguaro","50041"
"B10-gVKbNaY6G","3","animali","ghepardo","50041"
"B10-gVKbNaY6G","3","animali","leopardo","50041"
"B10-gVKbNaY6G","3","animali","elefante","50041"
"B10-gVKbNaY6G","3","animali","cervo","50041"
"B10-gVKbNaY6G","3","animali","daino","50041"
"B10-gVKbNaY6G","3","animali","alce","50041"
"B10-gVKbNaY6G","3","animali","penna","53447"
"B10-gVKbNaY6G","3","animali","tonno","53447"
"B10-gVKbNaY6G","3","animali","manda","60947"
"B10-gVKbNaY6G","3","animali","squalo","60947"
"B10-gVKbNaY6G","3","animali","balena","60947"
"B10-gVKbNaY6G","3","animali","delfino","60947"
"B10-gVKbNaY6G","3","animali","cernia","60947"
"B10-gVKbNaY6G","4","frutta","mela","4843"
"B10-gVKbNaY6G","4","frutta","banana","4843"
"B10-gVKbNaY6G","4","frutta","pesca","7781"
"B10-gVKbNaY6G","4","frutta","albicocca","7781"
"B10-gVKbNaY6G","4","frutta","ciliegia","14303"
"B10-gVKbNaY6G","4","frutta","melone","14303"
"B10-gVKbNaY6G","4","frutta","anguria","14303"
"B10-gVKbNaY6G","4","frutta","ribes","14303"
"B10-gVKbNaY6G","4","frutta","mora","14303"
"B10-gVKbNaY6G","4","frutta","vai","17398"
"B10-gVKbNaY6G","4","frutta","a","17398"
"B10-gVKbNaY6G","4","frutta","avocado","17398"
"B10-gVKbNaY6G","5","verdura","peperoni","4757"
"B10-gVKbNaY6G","5","verdura","melanzane","4757"
"B10-gVKbNaY6G","5","verdura","zucchine","4757"
"B10-gVKbNaY6G","5","verdura","cavolo","16955"
"B10-gVKbNaY6G","5","verdura","cavolfiore","16955"
"B10-gVKbNaY6G","5","verdura","cavolo","16955"
"B10-gVKbNaY6G","5","verdura","cappuccio","16955"
"B10-gVKbNaY6G","5","verdura","cavoletti","16955"
"B10-gVKbNaY6G","5","verdura","di","16955"
"B10-gVKbNaY6G","5","verdura","bruxelles","16955"
"B10-gVKbNaY6G","5","verdura","sedano","16955"
"B10-gVKbNaY6G","5","verdura","cipolla","16955"
"B10-gVKbNaY6G","5","verdura","porro","16955"
"B10-gVKbNaY6G","5","verdura","pomodoro","21416"
"B10-gVKbNaY6G","5","verdura","carota","21416"
"B10-gVKbNaY6G","5","verdura","broccolo","33579"
"B10-gVKbNaY6G","5","verdura","cipolla","49204"
"B10-gVKbNaY6G","5","verdura","aglio","49204"
